"","liveness","danceability","energy","key","loudness","mode","ArtistName","speechiness","acousticness","instrumentalness","valence","tempo","duration_ms","DateIndex","time_signature","MaxPosition","Track.Name","minPosition","lCountOnCharts","TrackPopularity","CountOnCharts","lSumChartStreams","ldurationms"
"596",0.159,0.466,0.443,1,-10.584,0,"A$AP Rocky",0.0975,0.106,0.609,0.11,100.758,199467,26,4,179,"Better Things",136,1.09861228866811,55,3,13.4151896955063,12.2034040880959
"597",0.976,0.625,0.54,9,-9.472,1,"CRO",0.114,0.19,0,0.461,80.013,204121,69,4,199,"Bye Bye",127,3.25809653802148,13,26,15.5312413912314,12.2264682342449
"599",0.0685,0.743,0.675,8,-4.267,0,"TLC",0.0953,0.0251,0.000717,0.604,92.909,214400,266,4,178,"No Scrubs",178,0,77,1,12.4459553128487,12.2755987081788
"600",0.138,0.51,0.692,0,-5.825,1,"Cheat Codes",0.171,0.00451,0,0.21,102.42,228361,379,4,200,"Sex",10,5.5683445037611,68,262,19.6372907770771,12.3386829891192
"601",0.287,0.766,0.74,5,-4.706,0,"Flo Rida",0.092,0.0565,1.49e-05,0.765,115.071,183993,272,4,200,"Dirty Mind (feat. Sam Martin)",171,2.19722457733622,58,9,14.5784123198366,12.1226529923892
"603",0.0835,0.618,0.736,10,-6.21,0,"Anna Naklab",0.0351,0.0865,0.00121,0.344,122.032,212667,80,4,200,"Supergirl - Radio Edit",128,3.80666248977032,42,45,16.088908211753,12.2674828410557
"604",0.138,0.396,0.338,0,-10.872,1,"The Beatles",0.0304,0.198,2.62e-06,0.391,133.522,182293,228,4,195,"Something - Remastered 2009",156,1.38629436111989,60,4,13.8065818151123,12.1133705616849
"605",0.319,0.886,0.682,4,-4.837,1,"Iggy Azalea",0.0778,0.0374,0,0.193,100.036,209520,313,4,194,"Team",190,0.693147180559945,45,2,13.11530049386,12.2525744791816
"607",0.198,0.709,0.698,1,-6.203,1,"Akon",0.0483,0.0547,9.67e-06,0.572,89.086,187057,260,4,193,"Hypnotized",193,0,55,1,12.4562670023207,12.139168662225
"608",0.0862,0.526,0.786,0,-5.77,1,"Mumford & Sons",0.043,0.00457,0.00256,0.591,144.12,218627,6,4,194,"Ditmas",119,1.09861228866811,60,3,13.4331954097548,12.2951223603637
"616",0.124,0.444,0.154,11,-12.014,1,"Mumford & Sons",0.0385,0.785,5.59e-06,0.0428,137.552,169907,6,4,199,"Cold Arms",118,1.09861228866811,53,3,13.4324916386859,12.0430065075176
"623",0.443,0.525,0.857,6,-2.413,0,"Alesso",0.0324,0.0339,0,0.51,128.016,221399,54,4,197,"Cool",134,3.36729582998647,56,29,15.6195073448568,12.3077217825346
"624",0.597,0.485,0.833,7,-3.51,1,"Giorgio Moroder",0.0512,0.00813,0.000247,0.323,127.918,200472,8,4,180,"D√©j√† vu",129,1.38629436111989,5,4,13.6704050139462,12.2084298651039
"625",0.129,0.305,0.452,0,-6.077,0,"Adele",0.0293,0.952,1.68e-05,0.21,79.83,250133,167,4,199,"Turning Tables",151,2.484906649788,68,12,14.8391564548599,12.4297480553826
"626",0.111,0.589,0.651,6,-5.097,1,"Alan Walker",0.0306,0.0291,3.2e-06,0.161,90.011,212627,331,4,133,"Faded",6,5.87773578177964,87,357,20.0892654677199,12.2672947358856
"627",0.193,0.337,0.615,9,-6.615,0,"Justin Bieber",0.0937,0.0426,1.67e-05,0.0729,191.541,199973,183,4,24,"I'll Show You",5,2.70805020110221,11,15,17.066702893661,12.2059376364169
"628",0.218,0.55,0.532,5,-7.591,1,"Arctic Monkeys",0.032,0.174,0.000347,0.423,85.032,272387,267,4,200,"Do I Wanna Know?",152,5.20948615284142,71,183,17.5075168932857,12.5149791281833
"629",0.112,0.41,0.931,7,-4.084,0,"Bring Me The Horizon",0.0704,2.68e-05,0.00616,0.312,160.048,262027,121,4,147,"Avalanche",147,0,43,1,12.4757103939642,12.4762028308687
"630",0.0775,0.469,0.393,0,-11.188,1,"Mumford & Sons",0.0323,0.402,0.277,0.0655,135.833,289547,5,4,117,"Hot Gates",111,0.693147180559945,52,2,13.1367316575043,12.5760729116954
"631",0.0905,0.367,0.915,9,-3.456,0,"David Guetta",0.0488,0.0022,5.81e-05,0.348,110.169,207273,407,4,192,"This One's For You (feat. Zara Larsson) - Official Song UEFA EURO 2016",9,5.28320372873799,83,197,19.3319650324768,12.2417920439209
"633",0.0555,0.692,0.751,1,-5.353,1,"Maroon 5",0.0781,0.0039,0,0.731,121.968,194773,174,4,195,"Feelings",148,2.19722457733622,56,9,14.547294146389,12.1795900568881
"635",0.129,0.314,0.648,11,-4.556,0,"Florence + The Machine",0.0425,0.0229,0,0.158,113.047,216176,32,4,186,"What Kind Of Man",127,1.09861228866811,7,3,13.4289447280789,12.2838481696997
"636",0.109,0.672,0.573,1,-7.708,1,"Meek Mill",0.277,0.000268,0,0.679,179.953,194463,58,4,160,"Check",125,1.09861228866811,38,3,13.4545636450029,12.1779971925819
"637",0.129,0.574,0.809,0,-5.787,0,"Thomas Jack",0.0565,0.149,6.99e-06,0.452,122.005,207833,80,4,195,"Rivers",135,3.2188758248682,67,25,15.5310210724625,12.2444901515836
"638",0.107,0.455,0.91,2,-4.464,1,"Panic! At The Disco",0.166,0.000247,0,0.454,114.109,198040,246,4,193,"Crazy=Genius",174,1.6094379124341,69,5,14.0066952211336,12.1962243094754
"639",0.128,0.692,0.493,9,-9.662,0,"B.B. King",0.0325,0.0934,0.00166,0.265,86.644,301133,15,4,125,"The Thrill Is Gone",125,0,17,1,12.4823663661721,12.6153073066045
"640",0.111,0.591,0.415,6,-6.936,1,"Jamie Lawson",0.0437,0.424,0.000299,0.203,90.483,201072,160,4,185,"Wasn't Expecting That",141,1.6094379124341,65,5,13.9900065749369,12.2114183318549
"643",0.101,0.286,0.274,9,-9.618,1,"Mumford & Sons",0.0307,0.0456,0.000581,0.117,160.031,276707,6,4,200,"Only Love",112,1.09861228866811,52,3,13.4371595185977,12.5307144636119
"644",0.174,0.669,0.693,9,-6.407,0,"L…ON",0.0695,0.127,2.94e-06,0.396,100.946,197000,203,4,155,"Tired of Talking",155,0,18,1,12.489885994111,12.1909590077201
"645",0.234,0.772,0.881,5,-2.641,0,"Icona Pop",0.0859,0.0121,0.00195,0.603,119.993,172261,288,4,179,"Someone Who Can Dance",179,0,54,1,12.490130659006,12.0567660475045
"646",0.127,0.663,0.729,10,-5.209,0,"Jeremih",0.0488,0.391,0,0.241,129.955,196213,8,4,184,"Tonight Belongs To U!",118,2.56494935746154,50,13,14.8248445384584,12.1869560828378
"648",0.143,0.537,0.635,11,-7.336,1,"Ellie Goulding",0.0495,0.0857,2.21e-06,0.24,87.072,237408,176,4,158,"Army",158,0,1,1,12.491800309369,12.3775354589893
"650",0.359,0.402,0.324,5,-8.185,1,"Ariana Grande",0.0411,0.12,0,0.342,85.302,161280,218,5,197,"Wit It This Christmas",191,0.693147180559945,65,2,13.1753902682448,11.9908972638651
"653",0.0641,0.694,0.636,10,-6.215,1,"Various Artists",0.0642,0.0441,6.41e-06,0.721,151.96,163657,211,4,200,"Allt jag beh√∂ver",177,2.07944154167984,14,8,14.4934131276706,12.0055280532278
"655",0.24,0.671,0.916,6,-4.014,0,"Galantis",0.0397,0.0282,0.00762,0.804,126.01,189127,379,4,182,"No Money",9,5.4971682252932,85,244,19.6760728104816,12.1501740260513
"657",0.139,0.421,0.374,0,-8.027,1,"Mumford & Sons",0.0316,0.292,0.0297,0.0797,143.862,260227,6,4,189,"Broad-Shouldered Beasts",110,1.09861228866811,51,3,13.4650988163043,12.4693096060108
"659",0.101,0.292,0.279,9,-9.687,1,"Mumford & Sons",0.0311,0.0414,0.00182,0.13,159.971,276707,5,4,185,"Only Love",108,0.693147180559945,51,2,13.0199562739058,12.5307144636119
"660",0.391,0.765,0.473,10,-5.829,1,"Lukas Graham",0.0514,0.287,0,0.343,119.992,237300,356,4,118,"7 Years",5,5.36597601502185,85,214,19.3673257518861,12.3770804424239
"661",0.139,0.581,0.963,11,-4.087,1,"Pitbull",0.0981,0.0295,0,0.792,129.992,204160,66,4,200,"Timber",118,4.72738781871234,73,113,17.0557622033835,12.2266592791386
"662",0.0665,0.49,0.848,9,-5.05,1,"Panic! At The Disco",0.0645,0.00043,8.49e-06,0.713,175.998,196520,246,4,178,"LA Devotee",157,1.38629436111989,49,4,13.8375000081057,12.1885194862826
"663",0.0999,0.653,0.641,0,-6.689,0,"The Weeknd",0.143,0.0586,0,0.343,112.789,263693,181,4,200,"The Hills - Remix",141,2.19722457733622,61,9,14.5847989992878,12.4825408266724
"666",0.0602,0.734,0.637,4,-5.677,0,"Twenty One Pilots",0.141,0.0462,2.29e-05,0.638,169.977,202333,331,4,200,"Stressed Out",5,6.1463292576689,88,467,20.1357435704879,12.2176701339257
"667",0.179,0.728,0.563,1,-8.053,0,"Charlie Puth",0.134,0.621,0,0.35,100.017,217707,477,4,184,"We Don't Talk Anymore (feat. Selena Gomez)",9,5.65948221575962,90,287,19.6793747717478,12.2909054010465
"671",0.0665,0.49,0.848,9,-5.05,1,"Panic! At The Disco",0.0645,0.00043,8.49e-06,0.713,175.998,196520,250,4,181,"LA Devotee",151,1.09861228866811,73,3,13.5633500575796,12.1885194862826
"672",0.17,0.567,0.875,1,-4.818,1,"Amir",0.0444,0.0263,0,0.458,120.058,212280,367,4,184,"J'ai cherch√©",184,0,56,1,12.5093832044847,12.2656614369418
"676",0.0773,0.486,0.392,0,-11.155,1,"Mumford & Sons",0.03,0.332,0.176,0.0626,136.008,289547,6,4,169,"Hot Gates",108,1.09861228866811,53,3,13.5101545509415,12.5760729116954
"677",0.158,0.757,0.672,0,-6.524,0,"G-Eazy",0.0955,0.0186,0,0.389,111.996,251467,296,4,144,"Me, Myself & I",3,5.88332238848828,83,359,20.0337185968183,12.4350670471891
"678",0.113,0.656,0.572,4,-8.162,1,"The Lumineers",0.0319,0.653,0.000179,0.304,130.37,201786,334,4,196,"Angela",196,0,63,1,12.5127555533406,12.2149630088756
"682",0.65,0.502,0.786,9,-4.378,0,"Lil Wayne",0.317,0.255,0,0.734,169.021,243491,470,4,115,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",10,5.07517381523383,89,160,19.3519565723355,12.4028352598361
"683",0.363,0.519,0.926,2,-5.188,1,"5 Seconds of Summer",0.206,0.00463,0,0.635,170.139,174410,128,4,144,"Money",144,0,36,1,12.5186692571643,12.0691641282627
"684",0.118,0.804,0.334,0,-10.135,1,"Drake",0.385,0.0204,0,0.211,137.855,220862,135,4,142,"Change Locations",130,0.693147180559945,57,2,13.1865412085011,12.3052933510704
"687",0.36,0.509,0.38,7,-7.479,1,"Rihanna",0.158,0.547,1.21e-06,0.248,127.88,133080,270,4,156,"Yeah, I Said It",156,0,60,1,12.5231326786299,11.7987057301324
"691",0.228,0.661,0.959,1,-3.193,0,"Various Artists",0.223,0.111,0,0.547,92.108,304747,247,4,200,"Mayor Que Yo 3",153,2.83321334405622,70,17,15.2532914448013,12.6272372031605
"695",0.12,0.776,0.715,1,-5.553,1,"Ty Dolla $ign",0.11,0.257,0,0.768,103,178472,183,4,188,"Saved (feat. E-40)",145,2.19722457733622,58,9,14.571986465656,12.0921870051525
"696",0.104,0.733,0.565,0,-8.515,1,"Coleman Hell",0.0367,0.0621,0.000324,0.356,120.006,213707,61,4,186,"2 Heads",121,3.40119738166216,64,30,15.6983264757265,12.272361196971
"698",0.332,0.785,0.568,4,-7.44,0,"Rae Sremmurd",0.0395,0.0517,0,0.256,120.021,228562,340,4,185,"Look Alive",185,0,51,1,12.5423734388844,12.3395627873039
"700",0.18,0.72,0.763,9,-4.068,0,"Clean Bandit",0.0523,0.406,0,0.748,101.965,251088,566,4,124,"Rockabye (feat. Sean Paul & Anne-Marie)",8,3.71357206670431,96,41,17.9910031398544,12.4335587542785
"701",0.114,0.683,0.797,10,-4.085,0,"Shawn Mendes",0.246,0.107,0,0.768,82.916,187973,505,4,28,"Treat You Better",10,4.14313472639153,90,63,18.7079893266655,12.1440536144769
"702",0.363,0.781,0.705,5,-5.172,0,"Chance The Rapper",0.363,0.271,0,0.74,78.01,205385,169,4,197,"Angels (feat. Saba)",146,0.693147180559945,66,2,13.0888872524632,12.2326415455723
"703",0.0769,0.715,0.561,1,-7.605,1,"Drake",0.0721,0.024,0,0.329,100.076,241853,1,4,200,"Legend",105,5.16478597392351,74,175,17.5294731093951,12.3960853825571
"704",0.102,0.539,0.444,2,-10.365,1,"Mumford & Sons",0.0334,0.363,0.227,0.146,144.007,236867,5,4,132,"Monster",104,0.693147180559945,52,2,13.1280153747326,12.3752540811614
"705",0.151,0.553,0.669,10,-7.575,0,"Miguel",0.0606,0.0128,7.65e-05,0.123,162.094,313852,11,4,197,"Coffee",101,3.04452243772342,60,21,15.3457781987085,12.6566768161963
"706",0.125,0.379,0.647,5,-7.72,0,"Marlon Roudette",0.197,0.214,0,0.34,217.648,204027,1,4,182,"When The Beat Drops Out",107,3.17805383034795,56,24,15.4529038519254,12.2260076170097
"708",0.296,0.462,0.796,9,-6.202,1,"Eric Clapton",0.0322,0.384,0,0.814,204.028,264240,15,4,115,"Riding With The King",115,0,59,1,12.5502083001531,12.4846130600647
"709",0.133,0.438,0.805,5,-4.284,0,"Sia",0.0728,0.0115,0.000667,0.309,150.174,252440,264,4,163,"Bird Set Free",146,1.09861228866811,59,3,13.6302454732395,12.4389288756982
"710",0.0296,0.558,0.916,1,-3.145,0,"One Direction",0.0839,0.0278,0,0.845,142.984,199720,17,4,95,"No Control",95,0,69,1,12.5524952130046,12.2046716646145
"712",0.106,0.925,0.448,8,-6.997,1,"YG",0.211,0.0588,0,0.557,93.035,198347,401,4,200,"Why You Always Hatin?",200,0,22,1,12.553657903155,12.1977733010487
"714",0.0981,0.713,0.766,9,-5.389,0,"The Weeknd",0.0455,0.14,0,0.571,107.984,215613,107,4,116,"Can't Feel My Face",1,3.55534806148941,24,35,18.0894285432063,12.2812404130452
"716",0.178,0.699,0.543,0,-8.879,1,"Meek Mill",0.138,0.0411,1.26e-06,0.134,130.064,161907,58,4,180,"Jump Out The Face (feat. Future)",115,2.19722457733622,64,9,14.5842534962331,11.9947773752968
"717",0.164,0.77,0.818,7,-3.914,1,"Macklemore & Ryan Lewis",0.0533,0.0411,0.000127,0.459,120.979,229680,288,4,165,"Dance Off (feat. Idris Elba & Anderson .Paak)",165,0,63,1,12.5570217279667,12.3444423147949
"718",0.103,0.923,0.535,9,-7.353,0,"Drake",0.301,0.161,0,0.73,133.942,207813,532,4,9,"Fake Love",6,1.09861228866811,90,3,15.9104557938723,12.2443939158445
"719",0.304,0.566,0.931,9,-3.863,0,"Florence + The Machine",0.0333,0.00157,0,0.551,142.008,234526,32,4,200,"Ship To Wreck",115,1.6094379124341,7,5,13.893054762361,12.3653217349228
"724",0.471,0.444,0.888,2,-8.668,1,"David Bowie",0.0394,0.378,0,0.8,142.623,206005,242,4,153,"Suffragette City - 2012 Remastered Version",153,0,7,1,12.5603637503809,12.2356557193218
"725",0.0855,0.766,0.519,9,-7.355,0,"Twenty One Pilots",0.0366,0.098,0,0.617,129.972,267720,480,4,199,"Car Radio",193,1.94591014905531,79,7,14.4606416996425,12.4976969372146
"726",0.358,0.959,0.598,8,-5.534,1,"Young Thug",0.0713,0.0358,0,0.424,127.029,213000,289,4,200,"Best Friend",174,3.29583686600433,72,27,15.7372900329408,12.2690474446916
"728",0.085,0.442,0.542,0,-7.356,1,"Miley Cyrus",0.033,0.38,0.000117,0.126,144.006,229387,141,4,144,"Hands Of Love",144,0,61,1,12.5647919982404,12.3431658124988
"729",0.0892,0.5,0.719,1,-5.461,1,"Disclosure",0.183,0.0166,8.7e-05,0.559,122.095,255632,417,4,200,"Latch",133,4.70953020131233,73,111,16.966181929034,12.4514941892674
"731",0.129,0.575,0.67,7,-10.39,1,"Eagles",0.0318,0.343,4.95e-06,0.749,139.191,211578,250,4,140,"Take It Easy",140,0,68,1,12.5683727386103,12.2623490038068
"736",0.131,0.617,0.842,10,-4.062,0,"Sia",0.034,0.00117,0.261,0.379,127.955,247213,260,4,166,"Move Your Body",166,0,57,1,12.5737320389024,12.4180055921797
"737",0.101,0.887,0.584,11,-8.798,1,"Milky Chance",0.0381,0.41,0.000314,0.687,114.016,313684,38,4,200,"Stolen Dance",110,4.58496747867057,66,98,16.9587343022336,12.6561413887339
"738",0.274,0.707,0.709,11,-3.979,0,"Drake",0.34,0.763,0,0.497,89.094,275227,369,4,200,"0 To 100 / The Catch Up",193,1.6094379124341,73,5,13.963059494157,12.5253514906939
"740",0.306,0.426,0.888,0,-3.72,0,"Bring Me The Horizon",0.0987,0.000455,0,0.387,144.111,191520,121,4,149,"Throne",130,1.6094379124341,11,5,14.0606237985635,12.1627475207918
"745",0.157,0.64,0.742,7,-4.461,0,"Ariana Grande",0.0488,0.0176,0,0.404,130.972,194840,380,4,196,"Everyday",194,0.693147180559945,65,2,13.2244902705356,12.1799339879205
"746",0.2,0.611,0.804,6,-7.592,0,"BÿRNS",0.0545,0.00431,0.000633,0.522,120.032,218107,160,4,192,"Electric Love",125,1.94591014905531,64,7,14.3701235671297,12.2927410470438
"747",0.145,0.645,0.589,6,-6.131,1,"Katy Perry",0.0523,0.00396,0,0.334,131.899,215672,281,4,200,"Dark Horse",104,5.66988092298052,74,290,18.0748626646782,12.28151401403
"748",0.0957,0.536,0.762,8,-6.749,1,"The Lumineers",0.0427,0.27,0.000121,0.458,151.353,201413,334,4,180,"Cleopatra",180,0,64,1,12.5849096859292,12.2131128053463
"749",0.275,0.681,0.715,9,-6.318,1,"Bastille",0.0388,0.078,0,0.587,127.429,214148,15,4,200,"Pompeii",102,5.2040066870768,69,182,17.595194556736,12.2744226437517
"750",0.103,0.702,0.77,9,-5.416,0,"The Weeknd",0.0482,0.124,0,0.591,107.951,213520,114,4,145,"Can't Feel My Face",2,6.12249280951439,79,456,19.9909465833302,12.2714857840784
"751",0.233,0.685,0.552,6,-6.771,0,"Wiktoria",0.032,0.0311,0,0.346,126.96,178907,304,4,198,"Save Me",137,1.79175946922805,12,6,14.3074786916512,12.0946213967358
"753",0.1,0.632,0.631,0,-6.633,0,"The Weeknd",0.161,0.0599,0,0.336,112.701,263693,174,4,160,"The Hills - Remix",124,2.19722457733622,60,9,14.6713754732589,12.4825408266724
"754",0.136,0.712,0.562,10,-6.008,1,"G-Eazy",0.129,0.125,0,0.136,140,236480,260,4,200,"I Mean It",150,4.63472898822964,77,103,17.1106528124115,12.373618916742
"755",0.111,0.183,0.278,5,-13.322,0,"Lana Del Rey",0.0378,0.953,0.00633,0.153,84.112,350059,128,3,186,"Honeymoon",133,0.693147180559945,0,2,13.1476918853314,12.7658569906876
"756",0.115,0.736,0.614,0,-5.339,0,"Who Is Fancy",0.0955,0.0909,0,0.79,105.008,194533,243,4,179,"Boys Like You",147,1.38629436111989,56,4,13.8878740093261,12.1783570934588
"761",0.164,0.575,0.927,6,-4.791,0,"AC/DC",0.151,0.0644,0.00134,0.428,115.77,208400,58,4,128,"Highway To Hell",109,0.693147180559945,1,2,13.22492718592,12.2472145888613
"762",0.0413,0.793,0.505,6,-7.061,0,"Omarion",0.138,0.204,0,0.701,97.998,201336,162,4,197,"I'm Up (feat. Kid Ink & French Montana)",140,2.99573227355399,64,20,15.3409377505671,12.2127304331942
"763",0.0644,0.803,0.585,8,-5.861,1,"Fifth Harmony",0.0432,0.103,3.94e-06,0.588,105.017,214480,385,4,105,"Work from Home",5,5.21493575760899,87,184,19.4804081502697,12.2759717729098
"765",0.0945,0.426,0.766,9,-3.228,1,"Selena Gomez",0.139,0.172,0,0.536,183.955,194827,152,4,194,"Sober",118,1.6094379124341,61,5,14.0296416185158,12.1798672642821
"770",0.131,0.842,0.519,0,-9.255,1,"Drake",0.223,0.000394,0.00069,0.255,160.003,180000,135,4,122,"I'm The Plug",114,0.693147180559945,56,2,13.2791876229248,12.1007121298723
"771",0.113,0.325,0.18,10,-10.647,1,"Adele",0.0311,0.91,0.000633,0.0928,72.416,212040,193,1,200,"Make You Feel My Love",124,3.43398720448515,69,31,15.8642602620103,12.2645302151017
"773",0.187,0.53,0.391,10,-9.096,1,"Rihanna",0.0286,0.751,6.97e-05,0.531,82.215,202507,272,4,196,"Never Ending",157,1.09861228866811,57,3,13.6619175559392,12.2185297328325
"774",0.0338,0.576,0.807,2,-4.602,1,"Pitbull",0.0454,0.0157,0,0.769,158.002,223265,330,4,200,"Messin' Around",190,1.09861228866811,21,3,13.6581617696353,12.3161146857314
"776",0.565,0.723,0.809,7,-3.081,0,"Major Lazer",0.0625,0.00346,0.00123,0.271,98.007,176561,54,4,129,"Lean On (feat. M√ò & DJ Snake)",1,6.26149168432104,77,524,20.3169819627407,12.0814217047116
"778",0.153,0.541,0.643,3,-5.517,0,"Bring Me The Horizon",0.0366,0.0902,0,0.498,90.061,230213,121,4,191,"Follow You",124,0.693147180559945,44,2,13.1447997881478,12.3467602463079
"779",0.0866,0.752,0.807,9,-3.76,1,"5 Seconds of Summer",0.0325,0.00114,1.09e-06,0.84,126.015,196937,168,4,198,"Hey Everybody!",121,2.30258509299405,55,10,14.77158146185,12.1906391596199
"781",0.107,0.661,0.373,10,-9.14,0,"Various Artists",0.0322,0.0374,0,0.384,120.031,186086,169,4,199,"Ett sista glas",121,3.43398720448515,18,31,15.8660211052899,12.1339642114287
"782",0.153,0.564,0.505,5,-12.662,0,"Various Artists",0.0594,0.78,1.02e-06,0.61,167.623,196560,536,4,197,"This Is Halloween - From ""The Nightmare Before Christmas"" Soundtrack",197,0,56,1,12.6087906504699,12.1887230071951
"784",0.0888,0.647,0.646,9,-5.483,0,"Chris Brown",0.243,0.0424,0,0.712,92.981,201253,239,4,199,"Back To Sleep",127,4.23410650459726,68,69,16.7075559700751,12.212318102002
"787",0.19,0.542,0.388,10,-8.998,1,"Rihanna",0.0278,0.733,2.97e-05,0.574,81.284,202507,271,4,148,"Never Ending",148,0,59,1,12.611957665463,12.2185297328325
"788",0.111,0.718,0.702,8,-5.719,0,"J Balvin",0.116,0.174,0.00011,0.886,173.928,226413,16,4,200,"Ay Vamos",101,5.07517381523383,69,160,17.4644804657338,12.3301160441574
"789",0.155,0.564,0.714,7,-4.987,1,"Rachel Platten",0.129,0.0549,0,0.328,175.924,204013,238,4,200,"Fight Song",127,3.87120101090789,76,48,16.3415605106475,12.2259389962862
"790",0.102,0.556,0.443,2,-10.28,1,"Mumford & Sons",0.0323,0.318,0.146,0.139,144.04,236867,6,4,166,"Monster",100,1.38629436111989,54,4,13.8044556773205,12.3752540811614
"792",0.5,0.644,0.641,7,-7.501,0,"Various Artists",0.305,0.403,0,0.56,127.824,207876,455,4,196,"Know Better",189,1.38629436111989,72,4,13.9853022765013,12.2446970270669
"794",0.565,0.723,0.809,7,-3.081,0,"Major Lazer",0.0625,0.00346,0.00123,0.271,98.007,176561,40,4,2,"Lean On (feat. M√ò & DJ Snake)",1,3.73766961828337,63,42,18.4685572527706,12.0814217047116
"795",0.054,0.724,0.846,8,-4.683,0,"Blonde",0.0373,0.1,0,0.934,124.006,183646,352,4,198,"Nothing Like This",178,1.79175946922805,63,6,14.3290530875967,12.1207652704498
"796",0.0917,0.638,0.699,1,-5.54,0,"Kanye West",0.384,0.0223,0,0.681,92.939,207627,337,4,198,"Gold Digger",163,2.56494935746154,74,13,15.022779025621,12.2434984796206
"797",0.084,0.521,0.819,1,-4.799,1,"Halsey",0.056,0.0559,0,0.551,100.01,249500,107,4,151,"Colors",129,1.09861228866811,0,3,13.5930030543288,12.4272141941737
"798",0.0668,0.753,0.461,10,-7.898,1,"Lady Gaga",0.0406,0.0516,5.15e-06,0.603,138.048,255413,529,4,189,"Hey Girl",189,0,66,1,12.6228040499122,12.4506371218333
"799",0.134,0.628,0.603,9,-7.117,1,"Kygo",0.0567,0.293,0.0112,0.259,140.085,212107,369,4,194,"I'm in Love",174,1.09861228866811,61,3,13.7001984670081,12.2648461433085
"802",0.109,0.45,0.825,10,-4.066,0,"Shawn Mendes",0.372,0.121,0,0.738,82.823,187973,477,4,41,"Treat You Better",4,4.71849887129509,68,112,19.4378943693879,12.1440536144769
"803",0.175,0.559,0.895,1,-4.476,0,"Panic! At The Disco",0.0832,0.0154,0,0.563,183.825,213093,250,4,178,"Don't Threaten Me With A Good Time",129,1.38629436111989,74,4,13.9484466484316,12.2694839691192
"805",0.73,0.745,0.882,11,-3.636,1,"Daddy Yankee",0.0407,0.0723,2.45e-05,0.691,100.014,209787,231,4,200,"S√≠gueme Y Te Sigo",140,4.47733681447821,66,88,16.7407541633136,12.2538480092495
"806",0.108,0.719,0.614,9,-5.354,0,"ZAYN",0.0327,0.611,1.4e-05,0.706,95.988,201293,319,4,200,"rEaR vIeW",153,1.09861228866811,59,3,13.6387041646584,12.2125168370541
"807",0.13,0.292,0.566,10,-4.193,1,"Rihanna",0.0395,0.14,0,0.368,152.131,120627,271,3,147,"Higher",147,0,64,1,12.6269483973378,11.7004584188147
"808",0.27,0.399,0.203,4,-11.649,1,"Rihanna",0.0298,0.66,0.000163,0.418,134.202,72080,272,4,192,"James Joint",155,1.09861228866811,55,3,13.6795407662883,11.1855318922822
"809",0.0815,0.726,0.688,7,-6.825,1,"Gwen Stefani",0.186,0.0486,0,0.311,95.022,206080,302,4,162,"Misery",162,0,5,1,12.6272962668049,12.2360197218981
"810",0.471,0.568,0.805,1,-6.046,1,"SANNI",0.0658,0.00044,0.0105,0.448,101.012,239053,273,4,167,"Ett√§ mit√§h√§n vittua",150,1.09861228866811,50,3,13.7095476386756,12.3844405636513
"811",0.124,0.611,0.612,4,-9.151,0,"Drake",0.434,0.654,0,0.284,91.47,253935,137,4,185,"30 for 30 Freestyle",113,2.484906649788,62,12,14.9330538523467,12.4448336077395
"814",0.106,0.534,0.828,0,-6.472,1,"Mumford & Sons",0.0605,0.0386,0.811,0.337,156.031,190027,6,3,197,"Just Smoke",97,1.6094379124341,53,5,13.9886442015242,12.1549214463098
"817",0.153,0.818,0.803,1,-4.282,1,"Bruno Mars",0.0797,0.034,0,0.618,106.97,225983,559,4,10,"24K Magic",6,2.19722457733622,88,9,17.0175493928835,12.3282150541862
"818",0.127,0.592,0.767,9,-2.788,0,"Red Hot Chili Peppers",0.027,0.0021,0.00165,0.317,96.483,329733,434,4,200,"Californication",191,1.09861228866811,78,3,13.7029889069175,12.7060385150429
"821",0.19,0.726,0.607,2,-7.68,1,"Rich Homie Quan",0.0498,0.0389,0,0.899,81.997,176744,19,4,170,"Flex (Ooh, Ooh, Ooh)",99,1.6094379124341,67,5,13.9617091320133,12.0824576369309
"823",0.172,0.616,0.989,9,-1.698,0,"Gente De Zona",0.0483,0.166,0,0.906,95.036,203160,408,4,200,"La Gozadera",173,2.70805020110221,79,15,15.2810905710325,12.2217491249152
"825",0.103,0.605,0.792,11,-6.084,1,"Tove Lo",0.0489,0.0438,2.62e-06,0.278,96.955,204195,537,4,182,"True Disaster",182,0,72,1,12.6368740614515,12.2268306986147
